or_estimado,ic_inf,ic_sup,p_valor,convergio,repeticion,significativo
2.199311113899389,1.119942396007598,4.318944789450184,0.022080024460829715,True,166,True
3.4079838849571322,1.1339552246925675,10.242339298076194,0.02896870467833952,True,167,True
5.076248301939975,2.0336286590260153,12.67109248710624,0.0004997195013702845,True,168,True
1.9599927163768394,0.8228667272839598,4.668522035068978,0.12858246801966194,True,169,False
3.5387874747308588,1.1756464292441813,10.652026391440673,0.0245879178989491,True,170,True
1.1019336008569078,0.5387717394488567,2.253751583072288,0.7903260259442004,True,171,False
5.103559219887006,2.010916831481323,12.952458452350259,0.0006032060041715869,True,172,True
6.641893893488126,1.3765578911864318,32.0471480166614,0.018373316744716036,True,173,True
5.186156911537511,2.4699390381693314,10.889428077149315,1.3670907122660199e-05,True,174,True
2.190482595242294,0.8600457424966129,5.579021862407873,0.10019451476099091,True,175,False
2.5880934943713636,0.9057300357238907,7.395391199822496,0.07587105505189154,True,176,False
6.09642175231874,2.3628436240172004,15.729503977481395,0.0001854243765484315,True,177,True
1.8321019012502184,0.8317876113984156,4.035401983111406,0.13287913674334936,True,178,False
3.340022886160729,1.4009689547774005,7.962883718468965,0.0065158553743041555,True,179,True
2.089031092249505,0.8038300071957521,5.429071899927724,0.13056845203216602,True,180,False
4.862658978048211,2.10107202969257,11.253994152810026,0.00022061644566796253,True,181,True
2.4479460517838385,1.1601578969187467,5.1651933657990465,0.01877613807694365,True,182,True
1.0023189110863617,0.41809949679164443,2.4028806713010793,0.9958572485674856,True,183,False
4.39759608701432,1.6892702147051535,11.448050866094906,0.0024128462642233057,True,184,True
7.681620965645125,3.0727126411995123,19.20365082912658,1.2930459915342184e-05,True,185,True
3.0896428745785807,1.256785762846583,7.595481564664629,0.01397033819192413,True,186,True
2.9972718784781764,1.030676200454726,8.716257064587873,0.043854636571660104,True,187,True
2.6105010838592393,1.127972818884924,6.041560394661867,0.025007980749141775,True,188,True
5.569025220225785,1.7499749115714462,17.7225637341628,0.0036435526101774762,True,189,True
1.2648165412442773,0.40467615744772356,3.9531878850851143,0.6861736063559389,True,190,False
4.514946295980307,1.324391468947404,15.391778438279747,0.015996426845713767,True,191,True
6.787553518338404,2.1224679777321014,21.70627931618346,0.0012428764034920462,True,192,True
5.921461848107851,1.7754807539603072,19.748854128880488,0.0038020195346786076,True,193,True
7.8581114827239835,2.1442654889880055,28.797700840702166,0.00186347101683823,True,194,True
3.0040927084155666,1.3244178125287132,6.813992469283496,0.00847810304071594,True,195,True
3.537132615399439,1.0152006568310716,12.323974629780354,0.04729053898195084,True,196,True
4.665585304064608,1.4999105331917615,14.512656420368423,0.007809380123501926,True,197,True
0.7671382628392661,0.2578343658977738,2.282477404681485,0.6337042836826774,True,198,False
1.6152781758885215,0.5814235578977638,4.487474836650034,0.357678244819491,True,199,False
1.3736624693490036,0.3626153365884764,5.203719725289654,0.6403560975874529,True,200,False
2.6430644704542954,0.8994100462626041,7.767080014289921,0.07718884530149128,True,201,False
3.1611002512409203,0.963599498324971,10.37002905850979,0.057587488609129406,True,202,False
6.716011806272004,1.9790540887275827,22.791097443417893,0.0022507307361508124,True,203,True
2.16704077749339,0.6954348355439322,6.7527041949892315,0.182321477212479,True,204,False
1.727953634023138,0.7058695970357687,4.2299934348673585,0.2311460182455426,True,205,False
2.3136931641486047,0.9829893278416795,5.445812997361621,0.05476760485436912,True,206,False
2.9352125636098605,0.8791587892923216,9.799677712951254,0.08001220884342414,True,207,False
0.6841813676306921,0.300944391952681,1.5554506291866925,0.36507273886093516,True,208,False
2.221509604869493,0.6161292684319623,8.009853089899725,0.22251979911446007,True,209,False
5.056316521553278,2.1034856289537536,12.154272134889274,0.0002925878966189085,True,210,True
2.678306903743536,0.9663763658095222,7.422913188311756,0.058193273825496404,True,211,False
3.7091882473073268,1.5937139274271606,8.632714577686714,0.002354962975815162,True,212,True
3.9078907862219165,0.9186888433390812,16.623267505384856,0.06500997704610023,True,213,False
3.681784240388114,1.648605795176493,8.222423597218448,0.0014750778465923346,True,214,True
1.9285895537690025,0.6073285431225489,6.124292541535291,0.26523911709328224,True,215,False
1.9964353939766042,0.8022632761376531,4.9681375190338875,0.13718833894482416,True,216,False
4.37968664830619,1.4192772967846135,13.515086291317228,0.010197924565555188,True,217,True
17.73247091468603,3.6048003255525414,87.22827794684822,0.00040385948697798,True,218,True
1.1101221880439498,0.4108159072536156,2.9998139084392537,0.8368059519749325,True,219,False
1.2473657663096767,0.366959609013198,4.240034370936358,0.7232811419082732,True,220,False
1.180570156805244,0.49899773336762354,2.7930906333643652,0.7055686696081908,True,221,False
2.3067296942603948,0.9575139289827533,5.557101282104164,0.06243132191664051,True,222,False
4.67736406964882,1.8024211813962001,12.137970229075277,0.0015197974787102802,True,223,True
1.9912717264695985,0.7070436382637814,5.60808820566448,0.19230372996056871,True,224,False
1.1556614683974487,0.5768254496033527,2.3153510831689643,0.6832268121426102,True,225,False
3.2074697116532036,0.8002717266856733,12.8554609742117,0.09987857155246756,True,226,False
3.3179473509591673,1.0405823923810948,10.579435808582454,0.04263781488875586,True,227,True
2.32590662516517,0.8646791236777259,6.256473043986119,0.09452428008151717,True,228,False
3.249527502540769,1.685896579832669,6.26339071808124,0.00043151634867919544,True,229,True
5.53302591713844,2.2409456969562376,13.661364414723495,0.00020743552593866692,True,230,True
2.1455935450715766,0.9602435523795223,4.794170863469981,0.06273002943140309,True,231,False
1.9588084587418169,0.9203915877972955,4.168802310787228,0.08103235814221467,True,232,False
2.157085173402978,0.7883188275251658,5.902455050988132,0.1344270094774858,True,233,False
4.220011331626073,2.130396452845286,8.359240185209673,3.648363970489154e-05,True,234,True
3.6363198968215182,1.3218883614379977,10.002979659822254,0.01240104138660221,True,235,True
2.569721462964327,0.9417826665495326,7.011669073729139,0.06534649696938948,True,236,False
1.1427295020300732,0.5569088502845125,2.34478355684737,0.7159940102723172,True,237,False
2.5852968899551185,0.8168216045533327,8.182643519653876,0.10613702403330687,True,238,False
1.3626881199578305,0.34048481728846897,5.453749530044298,0.6618554494210496,True,239,False
4.674679270953885,2.0797284408324344,10.507442153139566,0.00018996438045593348,True,240,True
1.0674058652352778,0.4170916571229825,2.731666437534916,0.8917735363234903,True,241,False
5.250941857986283,1.7812511390604835,15.479226814976482,0.0026413164725321604,True,242,True
1.6167141462699075,0.7959549663205202,3.2838096894249524,0.18392475581555612,True,243,False
2.0504911304612685,1.0038726237348172,4.188294188617094,0.04876884324095001,True,244,True
1.9815586908921836,0.929870775140464,4.222710241492648,0.07645411309365033,True,245,False
1.4439533174059505,0.6000686188103037,3.4746045993562764,0.41219316881742896,True,246,False
4.276981663360557,1.5831713713751154,11.554385380802978,0.004155830075425246,True,247,True
2.4666100400543387,0.9485570220107991,6.414126877474743,0.064071385181715,True,248,False
1.926266559135028,0.5451498623862823,6.806390522781994,0.30869873777425805,True,249,False
2.2882425028748066,1.0257659430296826,5.104530704633896,0.04316138591855897,True,250,True
3.3505568686400085,1.2080385687786375,9.292941152815006,0.02017233521971062,True,251,True
1.634383120974183,0.5721385870935931,4.6688131973317555,0.35896251347989727,True,252,False
5.459042655570092,2.3301668910134774,12.78927566530315,9.322427069451625e-05,True,253,True
2.101041883935242,0.7589942324649418,5.816087671330297,0.15295639206217365,True,254,False
6.188295063082983,1.8192249611365452,21.05017059784225,0.003522344120159257,True,255,True
6.3533103595914175,1.879746664881195,21.473400261541506,0.00292266282405197,True,256,True
1.2085157365964267,0.34512671863097427,4.231808801690751,0.7670764378203331,True,257,False
4.269776428561917,1.2820848185229545,14.219800817005424,0.01803854696530788,True,258,True
2.3768012165679653,0.9089407000016589,6.215129351198213,0.07750989219443319,True,259,False
3.1514261779270742,1.2783213976864396,7.769162726133253,0.012653293590207023,True,260,True
1.6368899745894603,0.6427502314076953,4.168662503696463,0.3014843755776098,True,261,False
2.51546345422518,1.3458048490427053,4.701689397272848,0.003844148468410024,True,262,True
2.4823688102111294,1.0240491036375463,6.017440851244631,0.044156278589854416,True,263,True
1.1587717677236342,0.45345378567501315,2.961166169722301,0.7582005194224171,True,264,False
15.189078072184651,4.4403102392227884,51.95765166248896,1.452651787213894e-05,True,265,True
1.3463527623885612,0.5947900569702056,3.0475723989483403,0.4755276504351653,True,266,False
1.6391195134194563,0.5528669607455375,4.859600898649144,0.3728226308247784,True,267,False
0.9775143348657512,0.465458601228036,2.0528877806683816,0.952095992541389,True,269,False
2.1072026888983784,0.8846454570753122,5.0193025201083925,0.09233437271448182,True,270,False
8.110357323587785,1.7825670416212376,36.9006575239096,0.0067730232825564075,True,271,True
4.986082150797376,1.6871813932301563,14.735235532027215,0.003659529282418093,True,273,True
1.8735029438559947,0.6398194309089335,5.485943550746374,0.2520768367188039,True,274,False
2.801811759119343,0.7696066646025643,10.200209398645677,0.1181064935367192,True,275,False
1.839429421055819,0.8447026419526175,4.005552281953842,0.12479782403602373,True,276,False
1.4405410792447269,0.4519853707078992,4.591207449350519,0.5370883973205022,True,277,False
1.6909282485859571,0.6356122931769085,4.498400003522536,0.29269596482791926,True,278,False
3.292714408931838,1.0990898276610535,9.864496882716017,0.033272838832305515,True,279,True
2.4056620324559095,0.8549289316006965,6.7692291142427665,0.09630072162939424,True,280,False
1.289817508080848,0.30057691218085814,5.534787060261229,0.7319992990290357,True,281,False
2.11047762558706,0.8830937215027003,5.043763419044955,0.0928966392772803,True,282,False
1.4991494804936913,0.6390681865209865,3.5167595763127544,0.3519808618913003,True,283,False
3.1248014364414938,1.192930576574693,8.185207260948639,0.020391234015239023,True,284,True
3.0836064219836503,1.011326436308257,9.402135872576494,0.047725879302228706,True,285,True
2.071910976960661,0.8936898620621291,4.803472970527718,0.08950545391051508,True,286,False
2.929171949195729,0.9165495559759498,9.361248665729805,0.06983174943220023,True,287,False
1.159410421292763,0.2640410440347505,5.0909983707887,0.8446564261137961,True,288,False
1.554109674525819,0.6740093870800999,3.5834172739314023,0.30093956809585315,True,289,False
3.4497214603919613,1.3452586635969637,8.846312219591274,0.009957752960971993,True,290,True
4.026111078274398,1.3848493890086164,11.704933795152927,0.01052852196290661,True,291,True
1.435821652766559,0.5475629757007513,3.765016829187461,0.4620527479951462,True,292,False
2.2708877458154713,0.936773091369672,5.504994967943447,0.06945807011082968,True,293,False
0.8809493819370684,0.29901319699623485,2.595443349428738,0.8181477566451383,True,294,False
3.0180694516370536,0.9380782898319144,9.710003220026437,0.06391341763988677,True,295,False
2.0136260797924765,0.7220567547206155,5.615472693402465,0.18101116519164034,True,296,False
2.922352160027741,1.2391528624529782,6.891919799396721,0.014291263947652061,True,297,True
2.9201559818411598,1.2880264952358702,6.620446854023093,0.010285299789210545,True,298,True
2.498142798147389,1.002501962887478,6.225142364769745,0.049372106638324885,True,299,True
