or_estimado,ic_inf,ic_sup,p_valor,convergio,repeticion,significativo
1.1394748986788326,0.5435781308875604,2.3886226669919357,0.7295247794182068,True,0,False
1.4535599205850298,0.5801204252250246,3.6420652520752115,0.4248202097949001,True,1,False
0.6913919673150936,0.2506773558966231,1.9069247429950054,0.47586550747598577,True,2,False
0.771253987506741,0.28755414820135916,2.06859374822344,0.6058568301436258,True,3,False
1.4146917828156877,0.7624411942801086,2.6249274768736646,0.2713383496147543,True,4,False
0.3804773744700463,0.1517440889267258,0.9539945411219479,0.03935824388878269,True,5,True
1.1461339573428384,0.36815053233016115,3.5681682703538367,0.8138987219175069,True,6,False
1.0304784456126581,0.3380939322703625,3.1408011961099755,0.957889637186101,True,7,False
0.6069905910959895,0.19599278776515439,1.8798527327471557,0.3867049985051895,True,8,False
1.2620735655602382,0.48227713134596145,3.3027269620696917,0.6353387182640324,True,9,False
2.046796817457173,0.7133710643327744,5.87264808094115,0.18288088906258196,True,10,False
0.5443016780782357,0.18792241157690479,1.5765246639437733,0.26228053413184516,True,11,False
0.27032977588161483,0.07508108246598658,0.9733235766987001,0.04535271489428962,True,12,True
0.4391097402272861,0.17789607618249073,1.0838764299931907,0.0742155206861784,True,13,False
1.7940872743702803,0.7229904989378346,4.4519937022493865,0.20748886150343562,True,14,False
1.6717513978231193,0.7555481237306756,3.698973828859349,0.20472424563906333,True,15,False
1.457468260955142,0.4917249206247108,4.319922872716931,0.4968024458756806,True,16,False
2.0469476641712077,0.7689277643237388,5.449139612667003,0.15157091206529325,True,17,False
1.0437392084457078,0.48856409204714346,2.229782239382736,0.9119846299567258,True,18,False
1.3089600535932355,0.35901955150037995,4.772376364302244,0.6833286301631512,True,19,False
0.7771439964356321,0.2704314259994937,2.2332936675676014,0.6396830181348705,True,20,False
0.9040070098399884,0.2620756816660195,3.1182926574671117,0.8730802095037722,True,21,False
1.386141249026968,0.5562468153276462,3.4541996633675787,0.48335310939611903,True,22,False
0.4655036809013308,0.2052363822379131,1.0558248716423653,0.06725126785648496,True,23,False
0.7192305168918457,0.28130403735543064,1.8389090369680934,0.4913812388837327,True,24,False
0.5554813284480047,0.2091229735197783,1.4754931084851723,0.2381765580161619,True,25,False
1.4788987439421604,0.4482988593304099,4.878757662021419,0.5205159090296858,True,26,False
2.213028826725274,0.8459215711399042,5.789539781232348,0.10545343353354966,True,27,False
1.182941619465039,0.40142062474579954,3.485996455584989,0.7606060201251508,True,28,False
0.960783608468838,0.3549943892047399,2.6003372739787407,0.9372277394559314,True,29,False
1.9911220142844348,0.7060834849940748,5.614869856078526,0.1929034915895492,True,30,False
0.5355136291657423,0.20123393549480095,1.4250819391725964,0.211064917978146,True,31,False
1.330467989644495,0.4090980109113053,4.326946170003357,0.6351146304293913,True,32,False
1.311754461938633,0.44422391554537843,3.8734964692375717,0.6232791390268025,True,33,False
